ENTIDAD,ANUAL,MESES,Prec,AÑO
OAXACA,"1,267.7",MAY,72.2,2009
PUEBLA,"1,236.3",MAY,91.7,2009
QUERÉTARO,490.0,MAY,40.7,2009
QUINTANA ROO,"1,100.8",MAY,86.5,2009
SAN LUIS POTOSÍ,951.0,MAY,65.9,2009
SINALOA,662.6,MAY,11.6,2009
SONORA,444.9,MAY,11.1,2009
TABASCO,"1,730.5",MAY,97.0,2009
TAMAULIPAS,627.6,MAY,92.9,2009
TLAXCALA,667.4,MAY,72.2,2009
VERACRUZ,"1,470.3",MAY,63.3,2009
YUCATÁN,736.3,MAY,32.8,2009
ZACATECAS,487.6,MAY,27.2,2009
AGUASCALIENTES,414.9,JUN,86.0,2009
BAJA CALIFORNIA,115.4,JUN,1.1,2009
BAJA CALIFORNIA SUR,225.6,JUN,0.9,2009
CAMPECHE,"1,133.5",JUN,173.1,2009
COAHUILA,330.8,JUN,34.9,2009
COLIMA,860.4,JUN,125.6,2009
CHIAPAS,"1,953.1",JUN,369.0,2009
CHIHUAHUA,468.9,JUN,69.6,2009
DISTRITO FEDERAL,713.1,JUN,86.3,2009
DURANGO,519.4,JUN,76.5,2009
GUANAJUATO,623.2,JUN,137.3,2009
GUERRERO,991.1,JUN,240.9,2009
HIDALGO,790.4,JUN,79.7,2009
JALISCO,703.7,JUN,129.4,2009
ESTADO DE MÉXICO,725.7,JUN,108.6,2009
MICHOACÁN,765.6,JUN,134.3,2009
MORELOS,"1,031.6",JUN,190.0,2009
NAYARIT,"1,281.2",JUN,249.7,2009
NUEVO LEÓN,483.1,JUN,21.5,2009
OAXACA,"1,267.7",JUN,241.8,2009
PUEBLA,"1,236.3",JUN,168.8,2009
QUERÉTARO,490.0,JUN,88.3,2009
QUINTANA ROO,"1,100.8",JUN,172.2,2009
SAN LUIS POTOSÍ,951.0,JUN,90.4,2009
SINALOA,662.6,JUN,72.3,2009
SONORA,444.9,JUN,40.8,2009
TABASCO,"1,730.5",JUN,176.8,2009
TAMAULIPAS,627.6,JUN,54.5,2009
TLAXCALA,667.4,JUN,124.9,2009
VERACRUZ,"1,470.3",JUN,160.2,2009
YUCATÁN,736.3,JUN,111.1,2009
ZACATECAS,487.6,JUN,86.9,2009
AGUASCALIENTES,414.9,JUL,47.8,2009
BAJA CALIFORNIA,115.4,JUL,0.0,2009
BAJA CALIFORNIA SUR,225.6,JUL,4.1,2009
CAMPECHE,"1,133.5",JUL,163.6,2009
COAHUILA,330.8,JUL,20.8,2009
COLIMA,860.4,JUL,154.8,2009
CHIAPAS,"1,953.1",JUL,214.5,2009
CHIHUAHUA,468.9,JUL,106.1,2009
DISTRITO FEDERAL,713.1,JUL,103.6,2009
DURANGO,519.4,JUL,88.7,2009
GUANAJUATO,623.2,JUL,90.1,2009
GUERRERO,991.1,JUL,158.1,2009
HIDALGO,790.4,JUL,46.8,2009
JALISCO,703.7,JUL,147.4,2009
ESTADO DE MÉXICO,725.7,JUL,98.6,2009
MICHOACÁN,765.6,JUL,153.2,2009
MORELOS,"1,031.6",JUL,105.9,2009
NAYARIT,"1,281.2",JUL,251.1,2009
NUEVO LEÓN,483.1,JUL,32.2,2009
OAXACA,"1,267.7",JUL,201.8,2009
PUEBLA,"1,236.3",JUL,153.0,2009
QUERÉTARO,490.0,JUL,59.4,2009
QUINTANA ROO,"1,100.8",JUL,65.3,2009
SAN LUIS POTOSÍ,951.0,JUL,55.8,2009
SINALOA,662.6,JUL,153.1,2009
SONORA,444.9,JUL,108.0,2009
TABASCO,"1,730.5",JUL,114.5,2009
TAMAULIPAS,627.6,JUL,22.4,2009
TLAXCALA,667.4,JUL,68.5,2009
VERACRUZ,"1,470.3",JUL,165.5,2009
YUCATÁN,736.3,JUL,84.6,2009
ZACATECAS,487.6,JUL,71.4,2009
AGUASCALIENTES,414.9,AGO,95.5,2009
BAJA CALIFORNIA,115.4,AGO,1.0,2009
BAJA CALIFORNIA SUR,225.6,AGO,36.8,2009
CAMPECHE,"1,133.5",AGO,252.5,2009
COAHUILA,330.8,AGO,22.6,2009
COLIMA,860.4,AGO,182.9,2009
CHIAPAS,"1,953.1",AGO,333.7,2009
CHIHUAHUA,468.9,AGO,95.0,2009
DISTRITO FEDERAL,713.1,AGO,143.0,2009
DURANGO,519.4,AGO,121.4,2009
GUANAJUATO,623.2,AGO,78.9,2009
GUERRERO,991.1,AGO,166.7,2009
HIDALGO,790.4,AGO,97.3,2009
JALISCO,703.7,AGO,142.8,2009
ESTADO DE MÉXICO,725.7,AGO,123.0,2009
MICHOACÁN,765.6,AGO,133.6,2009
MORELOS,"1,031.6",AGO,202.6,2009
NAYARIT,"1,281.2",AGO,296.0,2009
NUEVO LEÓN,483.1,AGO,37.5,2009
OAXACA,"1,267.7",AGO,210.2,2009
PUEBLA,"1,236.3",AGO,164.3,2009
QUERÉTARO,490.0,AGO,77.4,2009
QUINTANA ROO,"1,100.8",AGO,81.2,2009
SAN LUIS POTOSÍ,951.0,AGO,132.9,2009
SINALOA,662.6,AGO,165.5,2009
SONORA,444.9,AGO,95.7,2009
TABASCO,"1,730.5",AGO,248.2,2009
TAMAULIPAS,627.6,AGO,54.2,2009
TLAXCALA,667.4,AGO,88.6,2009
VERACRUZ,"1,470.3",AGO,217.0,2009
YUCATÁN,736.3,AGO,124.6,2009
ZACATECAS,487.6,AGO,101.7,2009
AGUASCALIENTES,414.9,SEP,98.1,2009
BAJA CALIFORNIA,115.4,SEP,0.4,2009
BAJA CALIFORNIA SUR,225.6,SEP,100.0,2009
CAMPECHE,"1,133.5",SEP,190.6,2009
COAHUILA,330.8,SEP,91.3,2009
COLIMA,860.4,SEP,159.6,2009
CHIAPAS,"1,953.1",SEP,300.0,2009
CHIHUAHUA,468.9,SEP,57.2,2009
DISTRITO FEDERAL,713.1,SEP,227.8,2009
DURANGO,519.4,SEP,123.9,2009
GUANAJUATO,623.2,SEP,197.3,2009
GUERRERO,991.1,SEP,214.3,2009
HIDALGO,790.4,SEP,247.3,2009
JALISCO,703.7,SEP,155.2,2009
ESTADO DE MÉXICO,725.7,SEP,216.1,2009
MICHOACÁN,765.6,SEP,207.3,2009
MORELOS,"1,031.6",SEP,323.8,2009
NAYARIT,"1,281.2",SEP,215.3,2009
NUEVO LEÓN,483.1,SEP,167.1,2009
OAXACA,"1,267.7",SEP,264.6,2009
PUEBLA,"1,236.3",SEP,349.9,2009
QUERÉTARO,490.0,SEP,125.8,2009
QUINTANA ROO,"1,100.8",SEP,117.8,2009
SAN LUIS POTOSÍ,951.0,SEP,305.7,2009
SINALOA,662.6,SEP,84.5,2009
SONORA,444.9,SEP,70.8,2009
TABASCO,"1,730.5",SEP,251.0,2009
TAMAULIPAS,627.6,SEP,211.9,2009
TLAXCALA,667.4,SEP,214.0,2009
VERACRUZ,"1,470.3",SEP,358.2,2009
YUCATÁN,736.3,SEP,115.4,2009
ZACATECAS,487.6,SEP,112.6,2009
AGUASCALIENTES,414.9,OCT,51.1,2009
BAJA CALIFORNIA,115.4,OCT,0.7,2009
BAJA CALIFORNIA SUR,225.6,OCT,71.1,2009
CAMPECHE,"1,133.5",OCT,64.6,2009
COAHUILA,330.8,OCT,26.5,2009
COLIMA,860.4,OCT,213.4,2009
CHIAPAS,"1,953.1",OCT,245.9,2009
CHIHUAHUA,468.9,OCT,66.5,2009
DISTRITO FEDERAL,713.1,OCT,72.1,2009
DURANGO,519.4,OCT,54.6,2009
GUANAJUATO,623.2,OCT,53.5,2009
GUERRERO,991.1,OCT,137.8,2009
HIDALGO,790.4,OCT,145.3,2009
JALISCO,703.7,OCT,66.3,2009
ESTADO DE MÉXICO,725.7,OCT,87.7,2009
MICHOACÁN,765.6,OCT,61.7,2009
MORELOS,"1,031.6",OCT,102.1,2009
NAYARIT,"1,281.2",OCT,131.6,2009
NUEVO LEÓN,483.1,OCT,61.9,2009
OAXACA,"1,267.7",OCT,160.4,2009
PUEBLA,"1,236.3",OCT,132.6,2009
QUERÉTARO,490.0,OCT,63.0,2009
QUINTANA ROO,"1,100.8",OCT,152.4,2009
SAN LUIS POTOSÍ,951.0,OCT,152.2,2009
SINALOA,662.6,OCT,148.2,2009
SONORA,444.9,OCT,85.8,2009
TABASCO,"1,730.5",OCT,158.7,2009
TAMAULIPAS,627.6,OCT,44.9,2009
TLAXCALA,667.4,OCT,66.8,2009
VERACRUZ,"1,470.3",OCT,193.1,2009
YUCATÁN,736.3,OCT,39.9,2009
ZACATECAS,487.6,OCT,38.2,2009
AGUASCALIENTES,414.9,NOV,13.5,2009
BAJA CALIFORNIA,115.4,NOV,12.4,2009
BAJA CALIFORNIA SUR,225.6,NOV,0.3,2009
CAMPECHE,"1,133.5",NOV,137.3,2009
COAHUILA,330.8,NOV,21.2,2009
COLIMA,860.4,NOV,0.0,2009
CHIAPAS,"1,953.1",NOV,142.0,2009
CHIHUAHUA,468.9,NOV,12.1,2009
DISTRITO FEDERAL,713.1,NOV,0.7,2009
DURANGO,519.4,NOV,4.6,2009
GUANAJUATO,623.2,NOV,0.4,2009
GUERRERO,991.1,NOV,6.3,2009
HIDALGO,790.4,NOV,18.4,2009
JALISCO,703.7,NOV,6.9,2009
ESTADO DE MÉXICO,725.7,NOV,1.7,2009
MICHOACÁN,765.6,NOV,0.3,2009
MORELOS,"1,031.6",NOV,2.6,2009
NAYARIT,"1,281.2",NOV,47.2,2009
NUEVO LEÓN,483.1,NOV,48.1,2009
OAXACA,"1,267.7",NOV,16.4,2009
PUEBLA,"1,236.3",NOV,30.8,2009
QUERÉTARO,490.0,NOV,2.0,2009
QUINTANA ROO,"1,100.8",NOV,243.3,2009
SAN LUIS POTOSÍ,951.0,NOV,30.9,2009
SINALOA,662.6,NOV,9.4,2009
SONORA,444.9,NOV,5.9,2009
TABASCO,"1,730.5",NOV,255.5,2009
TAMAULIPAS,627.6,NOV,45.6,2009
TLAXCALA,667.4,NOV,4.9,2009
VERACRUZ,"1,470.3",NOV,107.2,2009
YUCATÁN,736.3,NOV,132.3,2009
ZACATECAS,487.6,NOV,25.6,2009
AGUASCALIENTES,414.9,DIC,6.3,2009
BAJA CALIFORNIA,115.4,DIC,33.6,2009
BAJA CALIFORNIA SUR,225.6,DIC,11.0,2009
CAMPECHE,"1,133.5",DIC,46.7,2009
COAHUILA,330.8,DIC,18.7,2009
COLIMA,860.4,DIC,13.9,2009
CHIAPAS,"1,953.1",DIC,58.4,2009
CHIHUAHUA,468.9,DIC,10.4,2009
DISTRITO FEDERAL,713.1,DIC,3.4,2009
DURANGO,519.4,DIC,11.6,2009
GUANAJUATO,623.2,DIC,12.7,2009
GUERRERO,991.1,DIC,0.8,2009
HIDALGO,790.4,DIC,26.4,2009
JALISCO,703.7,DIC,9.2,2009
ESTADO DE MÉXICO,725.7,DIC,4.1,2009
MICHOACÁN,765.6,DIC,6.4,2009
MORELOS,"1,031.6",DIC,3.3,2009
NAYARIT,"1,281.2",DIC,74.8,2009
NUEVO LEÓN,483.1,DIC,20.7,2009
OAXACA,"1,267.7",DIC,33.4,2009
PUEBLA,"1,236.3",DIC,20.3,2009
QUERÉTARO,490.0,DIC,16.5,2009
QUINTANA ROO,"1,100.8",DIC,54.8,2009
SAN LUIS POTOSÍ,951.0,DIC,67.5,2009
SINALOA,662.6,DIC,14.5,2009
SONORA,444.9,DIC,7.9,2009
TABASCO,"1,730.5",DIC,111.5,2009
TAMAULIPAS,627.6,DIC,67.7,2009
TLAXCALA,667.4,DIC,6.9,2009
VERACRUZ,"1,470.3",DIC,80.1,2009
YUCATÁN,736.3,DIC,46.4,2009
ZACATECAS,487.6,DIC,18.1,2009
AGUASCALIENTES,493.1,ENE,32.7,2010
BAJA CALIFORNIA,297.4,ENE,79.6,2010
BAJA CALIFORNIA SUR,109.3,ENE,6.4,2010
CAMPECHE,"1,425.2",ENE,51.3,2010
COAHUILA,592.0,ENE,37.6,2010
COLIMA,"1,200.8",ENE,26.7,2010
CHIAPAS,"2,730.3",ENE,45.1,2010
CHIHUAHUA,470.0,ENE,32.8,2010
DISTRITO FEDERAL,697.9,ENE,25.8,2010
DURANGO,559.3,ENE,10.5,2010
GUANAJUATO,797.7,ENE,53.1,2010
GUERRERO,"1,521.0",ENE,36.4,2010
HIDALGO,938.7,ENE,61.7,2010
JALISCO,940.3,ENE,29.0,2010
ESTADO DE MÉXICO,809.7,ENE,35.1,2010
MICHOACÁN,"1,086.3",ENE,43.1,2010
MORELOS,"1,206.9",ENE,27.0,2010
NAYARIT,"1,649.8",ENE,19.6,2010
NUEVO LEÓN,"1,231.2",ENE,29.1,2010
OAXACA,"1,940.1",ENE,19.4,2010
PUEBLA,"1,365.1",ENE,59.8,2010
QUERÉTARO,717.1,ENE,39.5,2010
QUINTANA ROO,"1,503.8",ENE,76.8,2010
SAN LUIS POTOSÍ,"1,360.0",ENE,52.5,2010
SINALOA,596.4,ENE,15.9,2010
SONORA,453.0,ENE,59.8,2010
TABASCO,"2,561.9",ENE,163.6,2010
TAMAULIPAS,"1,011.2",ENE,23.9,2010
TLAXCALA,829.1,ENE,43.8,2010
VERACRUZ,"1,791.1",ENE,80.4,2010
YUCATÁN,"1,071.6",ENE,26.4,2010
ZACATECAS,509.0,ENE,24.1,2010
AGUASCALIENTES,493.1,FEB,109.0,2010
BAJA CALIFORNIA,297.4,FEB,57.0,2010
BAJA CALIFORNIA SUR,109.3,FEB,17.2,2010
CAMPECHE,"1,425.2",FEB,10.3,2010
COAHUILA,592.0,FEB,31.4,2010
COLIMA,"1,200.8",FEB,191.7,2010
CHIAPAS,"2,730.3",FEB,17.8,2010
CHIHUAHUA,470.0,FEB,21.1,2010
DISTRITO FEDERAL,697.9,FEB,57.3,2010
DURANGO,559.3,FEB,38.7,2010
GUANAJUATO,797.7,FEB,151.6,2010
GUERRERO,"1,521.0",FEB,113.9,2010
HIDALGO,938.7,FEB,85.1,2010
JALISCO,940.3,FEB,122.3,2010
ESTADO DE MÉXICO,809.7,FEB,124.3,2010
MICHOACÁN,"1,086.3",FEB,179.1,2010
MORELOS,"1,206.9",FEB,100.9,2010
NAYARIT,"1,649.8",FEB,124.2,2010
NUEVO LEÓN,"1,231.2",FEB,36.5,2010
OAXACA,"1,940.1",FEB,28.4,2010
PUEBLA,"1,365.1",FEB,61.1,2010
QUERÉTARO,717.1,FEB,139.9,2010
QUINTANA ROO,"1,503.8",FEB,35.5,2010
SAN LUIS POTOSÍ,"1,360.0",FEB,90.7,2010
SINALOA,596.4,FEB,47.0,2010
SONORA,453.0,FEB,31.3,2010
TABASCO,"2,561.9",FEB,52.6,2010
TAMAULIPAS,"1,011.2",FEB,71.9,2010
TLAXCALA,829.1,FEB,67.7,2010
VERACRUZ,"1,791.1",FEB,59.5,2010
YUCATÁN,"1,071.6",FEB,14.3,2010
ZACATECAS,509.0,FEB,87.4,2010
AGUASCALIENTES,493.1,MAR,0.0,2010
BAJA CALIFORNIA,297.4,MAR,23.0,2010
BAJA CALIFORNIA SUR,109.3,MAR,1.9,2010
CAMPECHE,"1,425.2",MAR,3.6,2010
COAHUILA,592.0,MAR,6.8,2010
COLIMA,"1,200.8",MAR,0.0,2010
CHIAPAS,"2,730.3",MAR,14.8,2010
CHIHUAHUA,470.0,MAR,1.4,2010
DISTRITO FEDERAL,697.9,MAR,1.6,2010
DURANGO,559.3,MAR,7.4,2010
GUANAJUATO,797.7,MAR,0.6,2010
GUERRERO,"1,521.0",MAR,0.0,2010
HIDALGO,938.7,MAR,5.3,2010
JALISCO,940.3,MAR,0.0,2010
ESTADO DE MÉXICO,809.7,MAR,0.4,2010
MICHOACÁN,"1,086.3",MAR,0.2,2010
MORELOS,"1,206.9",MAR,0.4,2010
NAYARIT,"1,649.8",MAR,0.3,2010
NUEVO LEÓN,"1,231.2",MAR,14.3,2010
OAXACA,"1,940.1",MAR,17.7,2010
PUEBLA,"1,365.1",MAR,15.4,2010
QUERÉTARO,717.1,MAR,0.9,2010
QUINTANA ROO,"1,503.8",MAR,10.9,2010
SAN LUIS POTOSÍ,"1,360.0",MAR,4.4,2010
SINALOA,596.4,MAR,1.9,2010
SONORA,453.0,MAR,6.4,2010
TABASCO,"2,561.9",MAR,35.2,2010
TAMAULIPAS,"1,011.2",MAR,6.0,2010
TLAXCALA,829.1,MAR,3.2,2010
VERACRUZ,"1,791.1",MAR,19.7,2010
YUCATÁN,"1,071.6",MAR,11.4,2010
ZACATECAS,509.0,MAR,0.4,2010
AGUASCALIENTES,493.1,ABR,0.6,2010
BAJA CALIFORNIA,297.4,ABR,30.3,2010
BAJA CALIFORNIA SUR,109.3,ABR,0.0,2010
CAMPECHE,"1,425.2",ABR,29.1,2010
COAHUILA,592.0,ABR,80.2,2010
COLIMA,"1,200.8",ABR,0.0,2010
CHIAPAS,"2,730.3",ABR,70.4,2010
CHIHUAHUA,470.0,ABR,13.0,2010
DISTRITO FEDERAL,697.9,ABR,14.9,2010
DURANGO,559.3,ABR,3.8,2010
GUANAJUATO,797.7,ABR,5.5,2010
GUERRERO,"1,521.0",ABR,0.0,2010
HIDALGO,938.7,ABR,59.0,2010
JALISCO,940.3,ABR,0.8,2010
ESTADO DE MÉXICO,809.7,ABR,12.3,2010
MICHOACÁN,"1,086.3",ABR,1.7,2010
MORELOS,"1,206.9",ABR,9.6,2010
NAYARIT,"1,649.8",ABR,0.1,2010
NUEVO LEÓN,"1,231.2",ABR,162.4,2010
OAXACA,"1,940.1",ABR,45.7,2010
PUEBLA,"1,365.1",ABR,55.1,2010
QUERÉTARO,717.1,ABR,22.1,2010
QUINTANA ROO,"1,503.8",ABR,221.9,2010
SAN LUIS POTOSÍ,"1,360.0",ABR,94.6,2010
SINALOA,596.4,ABR,1.1,2010
SONORA,453.0,ABR,6.2,2010
TABASCO,"2,561.9",ABR,37.2,2010
TAMAULIPAS,"1,011.2",ABR,111.9,2010
TLAXCALA,829.1,ABR,58.5,2010
VERACRUZ,"1,791.1",ABR,89.0,2010
YUCATÁN,"1,071.6",ABR,53.8,2010
ZACATECAS,509.0,ABR,1.6,2010
AGUASCALIENTES,493.1,MAY,5.3,2010
BAJA CALIFORNIA,297.4,MAY,0.0,2010
BAJA CALIFORNIA SUR,109.3,MAY,0.0,2010
CAMPECHE,"1,425.2",MAY,107.4,2010
COAHUILA,592.0,MAY,83.0,2010
COLIMA,"1,200.8",MAY,0.1,2010
CHIAPAS,"2,730.3",MAY,186.4,2010
CHIHUAHUA,470.0,MAY,4.1,2010
DISTRITO FEDERAL,697.9,MAY,27.3,2010
DURANGO,559.3,MAY,7.8,2010
GUANAJUATO,797.7,MAY,6.5,2010
GUERRERO,"1,521.0",MAY,7.4,2010
HIDALGO,938.7,MAY,32.7,2010
JALISCO,940.3,MAY,5.0,2010
ESTADO DE MÉXICO,809.7,MAY,22.8,2010
MICHOACÁN,"1,086.3",MAY,10.3,2010
MORELOS,"1,206.9",MAY,7.1,2010
NAYARIT,"1,649.8",MAY,0.2,2010
NUEVO LEÓN,"1,231.2",MAY,49.9,2010
OAXACA,"1,940.1",MAY,25.0,2010
PUEBLA,"1,365.1",MAY,37.2,2010
QUERÉTARO,717.1,MAY,11.0,2010
QUINTANA ROO,"1,503.8",MAY,187.9,2010
SAN LUIS POTOSÍ,"1,360.0",MAY,49.3,2010
SINALOA,596.4,MAY,0.6,2010
SONORA,453.0,MAY,0.0,2010
TABASCO,"2,561.9",MAY,73.0,2010
TAMAULIPAS,"1,011.2",MAY,76.3,2010
TLAXCALA,829.1,MAY,35.6,2010
VERACRUZ,"1,791.1",MAY,23.7,2010
YUCATÁN,"1,071.6",MAY,96.6,2010
ZACATECAS,509.0,MAY,2.7,2010
AGUASCALIENTES,493.1,JUN,56.4,2010
BAJA CALIFORNIA,297.4,JUN,0.0,2010
BAJA CALIFORNIA SUR,109.3,JUN,0.0,2010
CAMPECHE,"1,425.2",JUN,327.7,2010
COAHUILA,592.0,JUN,74.1,2010
COLIMA,"1,200.8",JUN,83.2,2010
CHIAPAS,"2,730.3",JUN,507.5,2010
CHIHUAHUA,470.0,JUN,36.9,2010
DISTRITO FEDERAL,697.9,JUN,94.3,2010
DURANGO,559.3,JUN,59.4,2010
GUANAJUATO,797.7,JUN,79.5,2010
GUERRERO,"1,521.0",JUN,201.7,2010
HIDALGO,938.7,JUN,48.8,2010
JALISCO,940.3,JUN,125.4,2010
ESTADO DE MÉXICO,809.7,JUN,89.7,2010
MICHOACÁN,"1,086.3",JUN,131.4,2010
MORELOS,"1,206.9",JUN,182.8,2010
NAYARIT,"1,649.8",JUN,54.0,2010
NUEVO LEÓN,"1,231.2",JUN,209.6,2010
OAXACA,"1,940.1",JUN,241.1,2010
PUEBLA,"1,365.1",JUN,117.1,2010
QUERÉTARO,717.1,JUN,86.2,2010
QUINTANA ROO,"1,503.8",JUN,120.9,2010
SAN LUIS POTOSÍ,"1,360.0",JUN,85.4,2010
SINALOA,596.4,JUN,3.1,2010
SONORA,453.0,JUN,5.1,2010
TABASCO,"2,561.9",JUN,319.8,2010
TAMAULIPAS,"1,011.2",JUN,131.6,2010
TLAXCALA,829.1,JUN,80.3,2010
VERACRUZ,"1,791.1",JUN,131.9,2010
YUCATÁN,"1,071.6",JUN,180.0,2010
ZACATECAS,509.0,JUN,36.6,2010
AGUASCALIENTES,493.1,JUL,138.7,2010
BAJA CALIFORNIA,297.4,JUL,0.4,2010
BAJA CALIFORNIA SUR,109.3,JUL,0.8,2010
CAMPECHE,"1,425.2",JUL,266.0,2010
COAHUILA,592.0,JUL,177.8,2010
COLIMA,"1,200.8",JUL,238.7,2010
CHIAPAS,"2,730.3",JUL,395.1,2010
CHIHUAHUA,470.0,JUL,180.1,2010
DISTRITO FEDERAL,697.9,JUL,203.3,2010
DURANGO,559.3,JUL,199.0,2010
GUANAJUATO,797.7,JUL,243.0,2010
GUERRERO,"1,521.0",JUL,318.4,2010
HIDALGO,938.7,JUL,337.9,2010
JALISCO,940.3,JUL,282.8,2010
ESTADO DE MÉXICO,809.7,JUL,243.7,2010
MICHOACÁN,"1,086.3",JUL,330.1,2010
MORELOS,"1,206.9",JUL,304.7,2010
NAYARIT,"1,649.8",JUL,471.2,2010
NUEVO LEÓN,"1,231.2",JUL,352.7,2010
OAXACA,"1,940.1",JUL,371.3,2010
PUEBLA,"1,365.1",JUL,354.4,2010
QUERÉTARO,717.1,JUL,204.4,2010
QUINTANA ROO,"1,503.8",JUL,292.1,2010
SAN LUIS POTOSÍ,"1,360.0",JUL,563.6,2010
SINALOA,596.4,JUL,154.0,2010
SONORA,453.0,JUL,130.7,2010
TABASCO,"2,561.9",JUL,310.1,2010
TAMAULIPAS,"1,011.2",JUL,327.7,2010
TLAXCALA,829.1,JUL,237.3,2010
VERACRUZ,"1,791.1",JUL,432.2,2010
YUCATÁN,"1,071.6",JUL,228.7,2010
ZACATECAS,509.0,JUL,160.0,2010
AGUASCALIENTES,493.1,AGO,70.6,2010
BAJA CALIFORNIA,297.4,AGO,2.9,2010
BAJA CALIFORNIA SUR,109.3,AGO,6.7,2010
CAMPECHE,"1,425.2",AGO,279.2,2010
COAHUILA,592.0,AGO,16.3,2010
COLIMA,"1,200.8",AGO,356.2,2010
CHIAPAS,"2,730.3",AGO,756.7,2010
CHIHUAHUA,470.0,AGO,76.3,2010
DISTRITO FEDERAL,697.9,AGO,174.5,2010
DURANGO,559.3,AGO,75.6,2010
GUANAJUATO,797.7,AGO,125.8,2010
GUERRERO,"1,521.0",AGO,518.2,2010
HIDALGO,938.7,AGO,100.9,2010
JALISCO,940.3,AGO,216.9,2010
ESTADO DE MÉXICO,809.7,AGO,161.5,2010
MICHOACÁN,"1,086.3",AGO,232.7,2010
MORELOS,"1,206.9",AGO,316.0,2010
NAYARIT,"1,649.8",AGO,507.4,2010
NUEVO LEÓN,"1,231.2",AGO,45.5,2010
OAXACA,"1,940.1",AGO,679.3,2010
PUEBLA,"1,365.1",AGO,279.2,2010
QUERÉTARO,717.1,AGO,79.4,2010
QUINTANA ROO,"1,503.8",AGO,130.2,2010
SAN LUIS POTOSÍ,"1,360.0",AGO,107.1,2010
SINALOA,596.4,AGO,191.7,2010
SONORA,453.0,AGO,117.9,2010
TABASCO,"2,561.9",AGO,664.8,2010
TAMAULIPAS,"1,011.2",AGO,44.5,2010
TLAXCALA,829.1,AGO,164.6,2010
VERACRUZ,"1,791.1",AGO,395.6,2010
YUCATÁN,"1,071.6",AGO,219.0,2010
ZACATECAS,509.0,AGO,79.6,2010
AGUASCALIENTES,493.1,SEP,77.6,2010
BAJA CALIFORNIA,297.4,SEP,3.9,2010
BAJA CALIFORNIA SUR,109.3,SEP,73.7,2010
CAMPECHE,"1,425.2",SEP,237.5,2010
COAHUILA,592.0,SEP,81.9,2010
COLIMA,"1,200.8",SEP,301.1,2010
CHIAPAS,"2,730.3",SEP,559.5,2010
CHIHUAHUA,470.0,SEP,100.2,2010
DISTRITO FEDERAL,697.9,SEP,93.7,2010
DURANGO,559.3,SEP,154.0,2010
GUANAJUATO,797.7,SEP,131.3,2010
GUERRERO,"1,521.0",SEP,310.0,2010
HIDALGO,938.7,SEP,174.2,2010
JALISCO,940.3,SEP,156.9,2010
ESTADO DE MÉXICO,809.7,SEP,114.3,2010
MICHOACÁN,"1,086.3",SEP,152.7,2010
MORELOS,"1,206.9",SEP,249.3,2010
NAYARIT,"1,649.8",SEP,462.5,2010
NUEVO LEÓN,"1,231.2",SEP,322.2,2010
OAXACA,"1,940.1",SEP,460.5,2010
PUEBLA,"1,365.1",SEP,273.6,2010
QUERÉTARO,717.1,SEP,130.7,2010
QUINTANA ROO,"1,503.8",SEP,217.9,2010
SAN LUIS POTOSÍ,"1,360.0",SEP,284.9,2010
SINALOA,596.4,SEP,175.5,2010
SONORA,453.0,SEP,80.0,2010
TABASCO,"2,561.9",SEP,551.7,2010
TAMAULIPAS,"1,011.2",SEP,207.3,2010
TLAXCALA,829.1,SEP,125.3,2010
VERACRUZ,"1,791.1",SEP,397.2,2010
YUCATÁN,"1,071.6",SEP,182.5,2010
ZACATECAS,509.0,SEP,115.5,2010
AGUASCALIENTES,493.1,OCT,2.2,2010
BAJA CALIFORNIA,297.4,OCT,29.7,2010
BAJA CALIFORNIA SUR,109.3,OCT,2.1,2010
CAMPECHE,"1,425.2",OCT,56.0,2010
COAHUILA,592.0,OCT,2.0,2010
COLIMA,"1,200.8",OCT,3.1,2010
CHIAPAS,"2,730.3",OCT,58.4,2010
CHIHUAHUA,470.0,OCT,3.7,2010
DISTRITO FEDERAL,697.9,OCT,3.7,2010
DURANGO,559.3,OCT,2.9,2010
GUANAJUATO,797.7,OCT,0.7,2010
GUERRERO,"1,521.0",OCT,9.0,2010
HIDALGO,938.7,OCT,20.4,2010
JALISCO,940.3,OCT,1.2,2010
ESTADO DE MÉXICO,809.7,OCT,3.8,2010
MICHOACÁN,"1,086.3",OCT,2.9,2010
MORELOS,"1,206.9",OCT,1.8,2010
NAYARIT,"1,649.8",OCT,10.3,2010
NUEVO LEÓN,"1,231.2",OCT,8.4,2010
OAXACA,"1,940.1",OCT,18.3,2010
PUEBLA,"1,365.1",OCT,62.5,2010
QUERÉTARO,717.1,OCT,2.9,2010
QUINTANA ROO,"1,503.8",OCT,63.8,2010
SAN LUIS POTOSÍ,"1,360.0",OCT,22.6,2010
SINALOA,596.4,OCT,5.5,2010
SONORA,453.0,OCT,10.7,2010
TABASCO,"2,561.9",OCT,91.6,2010
TAMAULIPAS,"1,011.2",OCT,9.9,2010
TLAXCALA,829.1,OCT,7.8,2010
VERACRUZ,"1,791.1",OCT,87.0,2010
YUCATÁN,"1,071.6",OCT,39.8,2010
ZACATECAS,509.0,OCT,1.1,2010
AGUASCALIENTES,493.1,NOV,0.0,2010
BAJA CALIFORNIA,297.4,NOV,8.9,2010
